"date","Mean_AQI"
2021-03-07,41.5806451612903
2021-03-08,74.875
2021-03-09,24.3229166666667
2021-03-10,23.0520833333333
2021-03-11,46.0729166666667
2021-03-12,40.5104166666667
2021-03-13,44.5833333333333
2021-03-14,15.8854166666667
2021-03-15,8.64583333333333
2021-03-16,12.3854166666667
2021-03-17,24.9791666666667
2021-03-18,43.9583333333333
2021-03-19,71.3958333333333
2021-03-20,17.3333333333333
2021-03-21,13.2083333333333
2021-03-22,27.5104166666667
2021-03-23,9.30208333333333
2021-03-24,3.85416666666667
2021-03-25,24.5729166666667
2021-03-26,11.2083333333333
2021-03-27,30.5
2021-03-28,33
2021-03-29,23.5833333333333
2021-03-30,4.02083333333333
2021-03-31,10.8229166666667
2021-04-01,37.7916666666667
2021-04-02,24.71875
2021-04-03,29.4895833333333
2021-04-04,40.875
2021-04-05,21.8125
2021-04-06,36.6666666666667
2021-04-07,31.4479166666667
2021-04-08,26.9583333333333
2021-04-09,23.2083333333333
2021-04-10,34.40625
2021-04-11,27.5625
2021-04-12,28.25
2021-04-13,30.2291666666667
2021-04-14,33.7708333333333
2021-04-15,31.3958333333333
2021-04-16,34.96875
2021-04-17,31.8229166666667
2021-04-18,21.90625
2021-04-19,29.6770833333333
2021-04-20,30.59375
2021-04-21,37.9583333333333
2021-04-22,47.5520833333333
2021-04-23,44.0729166666667
2021-04-24,24.34375
2021-04-25,20.15625
2021-04-26,17.2708333333333
2021-04-27,17.6875
2021-04-28,20.90625
2021-04-29,19.9583333333333
2021-04-30,21.9583333333333
2021-05-01,18.4479166666667
2021-05-02,25.2916666666667
2021-05-03,20.4791666666667
2021-05-04,20.0416666666667
2021-05-05,26.5625
2021-05-06,23.0625
2021-05-07,18.53125
2021-05-08,18.9479166666667
2021-05-09,16.71875
2021-05-10,15.9479166666667
2021-05-11,20.2083333333333
2021-05-12,26.15625
2021-05-13,22.6145833333333
2021-05-14,26.6145833333333
2021-05-15,33.0729166666667
2021-05-16,30.6458333333333
2021-05-17,19.2395833333333
2021-05-18,19.4479166666667
2021-05-19,21.8645833333333
2021-05-20,25.1041666666667
2021-05-21,15.8541666666667
2021-05-22,18.71875
2021-05-23,27.2708333333333
2021-05-24,19.7395833333333
2021-05-25,5.98958333333333
2021-05-26,10.2872340425532
2021-05-27,15.0769230769231
2021-05-28,15.2291666666667
2021-05-29,27.125
2021-05-30,35.53125
2021-05-31,30.7395833333333
2021-06-01,27.9270833333333
2021-06-02,24.4895833333333
2021-06-03,23.3645833333333
2021-06-04,24.4166666666667
2021-06-05,27.84375
2021-06-06,29.25
2021-06-07,21.5104166666667
2021-06-08,16.5
2021-06-09,15.1666666666667
2021-06-10,15.6527777777778
2021-06-11,14.7361111111111
2021-06-12,18.6666666666667
2021-06-13,10.0555555555556
2021-06-14,11.2083333333333
2021-06-15,14
2021-06-16,23.1527777777778
2021-06-17,29.8055555555556
2021-06-18,27.8472222222222
2021-06-19,30.625
2021-06-20,26.8888888888889
2021-06-21,21.9487179487179
2021-06-22,12.03125
2021-06-23,13.7395833333333
2021-06-24,13.34375
2021-06-25,16.4375
2021-06-26,19.21875
2021-06-27,21.9895833333333
2021-06-28,21.3333333333333
2021-06-29,23.9166666666667
2021-06-30,32.9479166666667
2021-07-01,30.2395833333333
2021-07-02,26.7916666666667
2021-07-03,23.6145833333333
2021-07-04,22.3020833333333
2021-07-05,38.84375
2021-07-06,20.0729166666667
2021-07-07,22.575
2021-07-08,30.1521739130435
2021-07-09,27.2083333333333
2021-07-10,27.9479166666667
2021-07-11,28.4270833333333
2021-07-12,34.3541666666667
2021-07-13,32.0833333333333
2021-07-14,28.9479166666667
2021-07-15,27.2083333333333
2021-07-16,29.6979166666667
2021-07-17,29.40625
2021-07-18,28
2021-07-19,26.9791666666667
2021-07-20,29.6458333333333
2021-07-21,27.125
2021-07-22,32.34375
2021-07-23,34.25
2021-07-24,34.90625
2021-07-25,27.4895833333333
2021-07-26,22.4166666666667
2021-07-27,22.5729166666667
2021-07-28,60.25
2021-07-29,37.4166666666667
2021-07-30,29.6666666666667
2021-07-31,24.6145833333333
2021-08-01,24
2021-08-02,20.40625
2021-08-03,22.4375
2021-08-04,25.71875
2021-08-05,23.8854166666667
2021-08-06,47.6979166666667
2021-08-07,83.59375
2021-08-08,41.8229166666667
2021-08-09,42.6145833333333
2021-08-10,35.2083333333333
2021-08-11,38.75
2021-08-12,32.3125
2021-08-13,32.8645833333333
2021-08-14,41.6041666666667
2021-08-15,57.8958333333333
2021-08-16,80.8229166666667
2021-08-17,40.5833333333333
2021-08-18,89.2708333333333
2021-08-19,106.729166666667
2021-08-20,101.0625
2021-08-21,97.3333333333333
2021-08-22,53.4375
2021-08-23,53.625
2021-08-24,48.7916666666667
2021-08-25,44.0208333333333
2021-08-26,56.96875
2021-08-27,81.3958333333333
2021-08-28,173.25
2021-08-29,123.4375
2021-08-30,122.90625
2021-08-31,54.5520833333333
2021-09-01,45.1770833333333
2021-09-02,65.1458333333333
2021-09-03,66.53125
2021-09-04,74.3229166666667
2021-09-05,81.6458333333333
2021-09-06,96.5833333333333
2021-09-07,60.3645833333333
2021-09-08,50.5
2021-09-09,31.8229166666667
2021-09-10,27.5
2021-09-11,26.8645833333333
2021-09-12,28.4895833333333
2021-09-13,49.8125
2021-09-14,54.0729166666667
2021-09-15,59.7916666666667
2021-09-16,54.4375
2021-09-17,42.0833333333333
2021-09-18,42.8125
2021-09-19,15.2395833333333
2021-09-20,22.4375
2021-09-21,32.0520833333333
2021-09-22,52.6979166666667
2021-09-23,35.625
2021-09-24,66.40625
2021-09-25,45.53125
2021-09-26,29.6666666666667
2021-09-27,20.6041666666667
2021-09-28,16.3541666666667
2021-09-29,22.15625
2021-09-30,26.6354166666667
2021-10-01,43.5416666666667
2021-10-02,53.7291666666667
2021-10-03,55.7604166666667
2021-10-04,72.5833333333333
2021-10-05,38.5625
2021-10-06,19.1041666666667
2021-10-07,23.6354166666667
2021-10-08,24.3645833333333
2021-10-09,20.3229166666667
2021-10-10,34.6770833333333
2021-10-11,26.46875
2021-10-12,20.3854166666667
2021-10-13,28.4583333333333
2021-10-14,33.84375
2021-10-15,32.7604166666667
2021-10-16,46.3125
2021-10-17,44.25
2021-10-18,16.21875
2021-10-19,27.8958333333333
2021-10-20,20.3333333333333
2021-10-21,23.1666666666667
2021-10-22,17.7916666666667
2021-10-23,20.3958333333333
2021-10-24,19.8020833333333
2021-10-25,13.2708333333333
2021-10-26,20.9791666666667
2021-10-27,23.75
2021-10-28,33.4791666666667
2021-10-29,75.09375
2021-10-30,40.0833333333333
2021-10-31,16.7604166666667
2021-11-01,51.8229166666667
2021-11-02,49.3125
2021-11-03,27.4166666666667
2021-11-04,32.4583333333333
2021-11-05,34.15625
2021-11-06,26.03125
2021-11-07,22.6666666666667
2021-11-08,28.53125
2021-11-09,38.2083333333333
2021-11-10,60.1208791208791
2021-11-11,41.1041666666667
2021-11-12,81.8854166666667
2021-11-13,72.8125
2021-11-14,71.25
2021-11-15,71.7395833333333
2021-11-16,72.0104166666667
2021-11-17,74.2604166666667
2021-11-18,90.8125
2021-11-19,99
2021-11-20,43.0208333333333
2021-11-21,66.3958333333333
2021-11-22,78.9791666666667
2021-11-23,78.0104166666667
2021-11-24,22.8229166666667
2021-11-25,75.46875
2021-11-26,93.21875
2021-11-27,69.9375
2021-11-28,80.8333333333333
2021-11-29,94.65625
2021-11-30,82.7291666666667
2021-12-01,113.104166666667
2021-12-02,107.572916666667
2021-12-03,101.8125
2021-12-04,86.5
2021-12-05,78.3958333333333
2021-12-06,80.3854166666667
2021-12-07,76.2708333333333
2021-12-08,78.0833333333333
2021-12-09,54.8645833333333
2021-12-10,28.125
2021-12-11,52.2708333333333
2021-12-12,74.5416666666667
2021-12-13,26.1770833333333
2021-12-14,15.4375
2021-12-15,27.15625
2021-12-16,27.5104166666667
2021-12-17,36.2291666666667
2021-12-18,55.7083333333333
2021-12-19,85.6458333333333
2021-12-20,85.6041666666667
2021-12-21,73.3541666666667
2021-12-22,75.5760869565217
2021-12-23,52.75
2021-12-24,32.3125
2021-12-25,16.9791666666667
2021-12-26,11.78125
2021-12-27,13.1875
2021-12-28,24
2021-12-29,23.78125
2021-12-30,20.25
2021-12-31,42.3958333333333
2022-01-01,25.8645833333333
2022-01-02,56.5625
2022-01-03,68.8958333333333
2022-01-04,34.9583333333333
2022-01-05,36.1041666666667
2022-01-06,46.0416666666667
2022-01-07,44.8854166666667
2022-01-08,52.6041666666667
2022-01-09,51.5729166666667
2022-01-10,61.3333333333333
2022-01-11,51.7604166666667
2022-01-12,95.96875
2022-01-13,108.229166666667
2022-01-14,84.4270833333333
2022-01-15,119.78125
2022-01-16,121.822916666667
2022-01-17,86.5416666666667
2022-01-18,102.020833333333
2022-01-19,83.4583333333333
2022-01-20,89.5
2022-01-21,80.6979166666667
2022-01-22,29.1145833333333
2022-01-23,122.166666666667
2022-01-24,85.6979166666667
2022-01-25,85.3645833333333
2022-01-26,74.4479166666667
2022-01-27,67.71875
2022-01-28,76.375
2022-01-29,73.6770833333333
2022-01-30,64.7916666666667
2022-01-31,80.4479166666667
2022-02-01,24.1458333333333
2022-02-02,18.3020833333333
2022-02-03,32.7083333333333
2022-02-04,88.3645833333333
2022-02-05,84.03125
2022-02-06,80.7083333333333
2022-02-07,71.7916666666667
2022-02-08,80.7395833333333
2022-02-09,78.3020833333333
2022-02-10,69.3333333333333
2022-02-11,73.7395833333333
2022-02-12,71
2022-02-13,75.625
2022-02-14,61.78125
2022-02-15,18.4895833333333
2022-02-16,18.4791666666667
2022-02-17,27.0520833333333
2022-02-18,55.7395833333333
2022-02-19,62.6458333333333
2022-02-20,51.6354166666667
2022-02-21,23.0104166666667
2022-02-22,16.03125
2022-02-23,22.2083333333333
2022-02-24,33.71875
2022-02-25,46.4583333333333
2022-02-26,45.6145833333333
2022-02-27,48.59375
2022-02-28,47.9270833333333
2022-03-01,38.8125
2022-03-02,29.3333333333333
2022-03-03,22.6458333333333
2022-03-04,24.9583333333333
2022-03-05,18.78125
2022-03-06,41.2083333333333
2022-03-07,32.6979166666667
2022-03-08,31.2708333333333
2022-03-09,37.59375
2022-03-10,23.6875
2022-03-11,26.0520833333333
2022-03-12,36.21875
2022-03-13,21.53125
2022-03-14,30.7604166666667
2022-03-15,21.40625
2022-03-16,21.0520833333333
2022-03-17,27.3645833333333
2022-03-18,27.6354166666667
2022-03-19,21.3020833333333
2022-03-20,17.4166666666667
2022-03-21,23.4166666666667
2022-03-22,18.4270833333333
2022-03-23,31.6875
2022-03-24,26.78125
2022-03-25,22.46875
2022-03-26,22.8020833333333
2022-03-27,16.8645833333333
2022-03-28,14.4791666666667
2022-03-29,39.5833333333333
2022-03-30,25.1354166666667
2022-03-31,32.4479166666667
2022-04-01,27.65625
2022-04-02,28.59375
2022-04-03,26.8020833333333
2022-04-04,25.03125
2022-04-05,19.8958333333333
2022-04-06,23.21875
2022-04-07,28.53125
2022-04-08,42.6979166666667
2022-04-09,28.78125
2022-04-10,24.2083333333333
2022-04-11,21.34375
2022-04-12,18.9583333333333
2022-04-13,21.625
2022-04-14,19.875
2022-04-15,15.9583333333333
2022-04-16,16.9479166666667
2022-04-17,20.9166666666667
2022-04-18,21.1145833333333
2022-04-19,15.4791666666667
2022-04-20,19.3854166666667
2022-04-21,19.96875
2022-04-22,21.1041666666667
2022-04-23,19.9895833333333
2022-04-24,23.8125
2022-04-25,24.4270833333333
2022-04-26,46.59375
2022-04-27,31.2916666666667
2022-04-28,25.9479166666667
2022-04-29,29.4479166666667
2022-04-30,27.1041666666667
2022-05-01,28.5625
2022-05-02,22.34375
2022-05-03,20.6145833333333
2022-05-04,23.9479166666667
2022-05-05,24.5104166666667
2022-05-06,21.4895833333333
2022-05-07,22.6770833333333
2022-05-08,20.1145833333333
2022-05-09,19.84375
2022-05-10,18.4791666666667
2022-05-11,21.46875
2022-05-12,19.9375
2022-05-13,22.6666666666667
2022-05-14,17.8645833333333
2022-05-15,27.8020833333333
2022-05-16,19.6875
2022-05-17,23.6979166666667
2022-05-18,31.4791666666667
2022-05-19,21.4479166666667
2022-05-20,26.21875
2022-05-21,22.7291666666667
2022-05-22,29.3229166666667
2022-05-23,30.2395833333333
2022-05-24,28.4791666666667
2022-05-25,32.0625
2022-05-26,25.6458333333333
2022-05-27,18.0416666666667
2022-05-28,15.8125
2022-05-29,17.125
2022-05-30,25
2022-05-31,22.1875
2022-06-01,24.5104166666667
2022-06-02,25.3229166666667
2022-06-03,19.28125
2022-06-04,17.34375
2022-06-05,19.5
2022-06-06,16.7604166666667
2022-06-07,25.3854166666667
2022-06-08,21.8541666666667
2022-06-09,22.5208333333333
2022-06-10,22.5520833333333
2022-06-11,17.1354166666667
2022-06-12,14.2291666666667
2022-06-13,19.375
2022-06-14,34.0833333333333
2022-06-15,32.875
2022-06-16,30.1458333333333
2022-06-17,22.5833333333333
2022-06-18,19.1875
2022-06-19,25.4166666666667
2022-06-20,28.0833333333333
2022-06-21,27.59375
2022-06-22,28.2604166666667
2022-06-23,28.1666666666667
2022-06-24,26.2708333333333
2022-06-25,31.6354166666667
2022-06-26,27.4375
2022-06-27,23.5625
2022-06-28,31.6354166666667
2022-06-29,27.3125
2022-06-30,29.7916666666667
2022-07-01,27.90625
2022-07-02,23.8020833333333
2022-07-03,22.375
2022-07-04,17.6979166666667
2022-07-05,25.0833333333333
2022-07-06,13.65625
2022-07-07,13.5833333333333
2022-07-08,17.375
2022-07-09,19.65625
2022-07-10,24.4791666666667
2022-07-11,27.0208333333333
2022-07-12,23.5833333333333
2022-07-13,18.78125
2022-07-14,27.6875
2022-07-15,29.75
2022-07-16,27.28125
2022-07-17,28.78125
2022-07-18,39.2291666666667
2022-07-19,30.8854166666667
2022-07-20,32.9166666666667
2022-07-21,23.1354166666667
2022-07-22,27.7395833333333
2022-07-23,26.9166666666667
2022-07-24,30.25
2022-07-25,28.53125
2022-07-26,21.5104166666667
2022-07-27,16.8333333333333
2022-07-28,21.6875
2022-07-29,21.4375
2022-07-30,21.5520833333333
2022-07-31,22.7604166666667
2022-08-01,21.4375
2022-08-02,36.75
2022-08-03,28.59375
