"date","Mean_AQI"
2021-03-07,38.2
2021-03-08,78.125
2021-03-09,22.5
2021-03-10,22.5694444444444
2021-03-11,44.0138888888889
2021-03-12,38.5972222222222
2021-03-13,42.8055555555556
2021-03-14,14.9444444444444
2021-03-15,8.06944444444444
2021-03-16,11.1111111111111
2021-03-17,22.2638888888889
2021-03-18,41.7777777777778
2021-03-19,71.7777777777778
2021-03-20,15.9583333333333
2021-03-21,11.1944444444444
2021-03-22,26.2361111111111
2021-03-23,7.76388888888889
2021-03-24,2.48611111111111
2021-03-25,22.4027777777778
2021-03-26,9.5
2021-03-27,27.8472222222222
2021-03-28,30.3055555555556
2021-03-29,21.5555555555556
2021-03-30,2.47222222222222
2021-03-31,8.875
2021-04-01,35.2361111111111
2021-04-02,22.2361111111111
2021-04-03,28.5555555555556
2021-04-04,39.5833333333333
2021-04-05,20.875
2021-04-06,35.7638888888889
2021-04-07,31.2083333333333
2021-04-08,25.1527777777778
2021-04-09,21.7916666666667
2021-04-10,32.7916666666667
2021-04-11,25.8888888888889
2021-04-12,26.3194444444444
2021-04-13,29.6944444444444
2021-04-14,31.9166666666667
2021-04-15,30.6111111111111
2021-04-16,32.4722222222222
2021-04-17,30.4583333333333
2021-04-18,21.625
2021-04-19,29.2916666666667
2021-04-20,31
2021-04-21,36.7222222222222
2021-04-22,48.1805555555556
2021-04-23,44.6666666666667
2021-04-24,25.125
2021-04-25,20.8611111111111
2021-04-26,17.9444444444444
2021-04-27,17.7916666666667
2021-04-28,20.3611111111111
2021-04-29,19.9444444444444
2021-04-30,22.1944444444444
2021-05-01,18.7083333333333
2021-05-02,25.8333333333333
2021-05-03,19.7361111111111
2021-05-04,19.7638888888889
2021-05-05,26.3611111111111
2021-05-06,23.1805555555556
2021-05-07,19.25
2021-05-08,18.6944444444444
2021-05-09,16.5694444444444
2021-05-10,16.0416666666667
2021-05-11,20.1666666666667
2021-05-12,26.6666666666667
2021-05-13,22.6666666666667
2021-05-14,26.875
2021-05-15,34.2361111111111
2021-05-16,31.9722222222222
2021-05-17,19.8472222222222
2021-05-18,20.625
2021-05-19,22.5694444444444
2021-05-20,24.8333333333333
2021-05-21,16.3194444444444
2021-05-22,19.2777777777778
2021-05-23,28.5
2021-05-24,20.5416666666667
2021-05-25,7.40277777777778
2021-05-26,15.5555555555556
2021-05-27,18.5694444444444
2021-05-28,15.2222222222222
2021-05-29,25.5694444444444
2021-05-30,33.2222222222222
2021-05-31,29.5972222222222
2021-06-01,26.8611111111111
2021-06-02,23.9166666666667
2021-06-03,22.4583333333333
2021-06-04,23.5972222222222
2021-06-05,26.6666666666667
2021-06-06,28.0972222222222
2021-06-07,20.9861111111111
2021-06-08,15.7916666666667
2021-06-09,15.0138888888889
2021-06-10,15.1388888888889
2021-06-11,14.7638888888889
2021-06-12,17.875
2021-06-13,10.25
2021-06-14,10.8888888888889
2021-06-15,12.8333333333333
2021-06-16,19.2361111111111
2021-06-17,25.1111111111111
2021-06-18,22.9027777777778
2021-06-19,24.7222222222222
2021-06-20,21.8472222222222
2021-06-21,19.3472222222222
2021-06-22,12.5694444444444
2021-06-23,12.4444444444444
2021-06-24,12.0277777777778
2021-06-25,16.9166666666667
2021-06-26,19.7916666666667
2021-06-27,22.7638888888889
2021-06-28,21.9305555555556
2021-06-29,24.2361111111111
2021-06-30,32.8472222222222
2021-07-01,30.4583333333333
2021-07-02,27.4444444444444
2021-07-03,24.375
2021-07-04,22.75
2021-07-05,40.2777777777778
2021-07-06,20.8194444444444
2021-07-07,23.4305555555556
2021-07-08,30.9861111111111
2021-07-09,26.9444444444444
2021-07-10,28.2638888888889
2021-07-11,28.7361111111111
2021-07-12,34.7361111111111
2021-07-13,32.5833333333333
2021-07-14,29.3055555555556
2021-07-15,28.0416666666667
2021-07-16,30.1388888888889
2021-07-17,30.2638888888889
2021-07-18,29.3333333333333
2021-07-19,28.4305555555556
2021-07-20,30.6805555555556
2021-07-21,27.7083333333333
2021-07-22,33.2222222222222
2021-07-23,35.5555555555556
2021-07-24,35.0833333333333
2021-07-25,28.3055555555556
2021-07-26,23.0277777777778
2021-07-27,23
2021-07-28,59.6944444444444
2021-07-29,37.3888888888889
2021-07-30,29.2638888888889
2021-07-31,23.9166666666667
2021-08-01,23.4305555555556
2021-08-02,19.7638888888889
2021-08-03,21.8888888888889
2021-08-04,24.9583333333333
2021-08-05,23.1944444444444
2021-08-06,46.7361111111111
2021-08-07,83.8055555555556
2021-08-08,40.7361111111111
2021-08-09,43.3055555555556
2021-08-10,35.3888888888889
2021-08-11,38.5277777777778
2021-08-12,31.3888888888889
2021-08-13,32.125
2021-08-14,41.7361111111111
2021-08-15,58.4583333333333
2021-08-16,82.3055555555556
2021-08-17,40.5
2021-08-18,90.0694444444444
2021-08-19,108.041666666667
2021-08-20,102.930555555556
2021-08-21,98.5694444444444
2021-08-22,53.5972222222222
2021-08-23,53.9861111111111
2021-08-24,48.9444444444444
2021-08-25,43.75
2021-08-26,57.9722222222222
2021-08-27,81.5
2021-08-28,175.972222222222
2021-08-29,126.041666666667
2021-08-30,126.861111111111
2021-08-31,56.0555555555556
2021-09-01,46.1527777777778
2021-09-02,66.8333333333333
2021-09-03,68.4305555555556
2021-09-04,75.7638888888889
2021-09-05,83.625
2021-09-06,98.9861111111111
2021-09-07,61.5277777777778
2021-09-08,51.2638888888889
2021-09-09,31.7638888888889
2021-09-10,27.0416666666667
2021-09-11,27.4027777777778
2021-09-12,29.0138888888889
2021-09-13,48.7222222222222
2021-09-14,54.8611111111111
2021-09-15,60.6388888888889
2021-09-16,54.5694444444444
2021-09-17,42.9722222222222
2021-09-18,42.5416666666667
2021-09-19,14.625
2021-09-20,21.75
2021-09-21,33.1111111111111
2021-09-22,53.3333333333333
2021-09-23,34.7638888888889
2021-09-24,65.125
2021-09-25,45.0555555555556
2021-09-26,29.125
2021-09-27,19.8888888888889
2021-09-28,15.2777777777778
2021-09-29,22.5972222222222
2021-09-30,26.9722222222222
2021-10-01,45.3472222222222
2021-10-02,55.2638888888889
2021-10-03,57.4722222222222
2021-10-04,76.6388888888889
2021-10-05,39.25
2021-10-06,18.4444444444444
2021-10-07,23.7361111111111
2021-10-08,25.0277777777778
2021-10-09,19.2916666666667
2021-10-10,34.625
2021-10-11,25.8333333333333
